State,District,Date,Confirmed,Active,Recovered,Deceased,NewConfirmed,NewDeceased,NewRecovered,NewDistrict,NewState
Gujarat,Chhota Udaipur,2020-05-10,14,1,13,0,0.0,0.0,0.0,Chhota Udaipur,Gujarat
Jharkhand,Dumka,2020-05-10,2,2,0,0,0.0,0.0,0.0,Dumka,Jharkhand
Haryana,Sonipat,2020-05-10,100,86,14,0,11.0,0.0,5.0,Sonipat,Haryana
Odisha,Balasore,2020-05-10,42,33,9,0,15.0,0.0,0.0,Baleshwar,Odisha
Himachal Pradesh,Bilaspur,2020-05-10,2,2,0,0,0.0,0.0,0.0,Bilaspur,Himachal Pradesh
Tamil Nadu,Kallakurichi,2020-05-10,55,50,5,0,0.0,0.0,1.0,Kallakurichi,Tamil Nadu
Tamil Nadu,Thanjavur,2020-05-10,61,14,47,0,0.0,0.0,2.0,Thanjavur,Tamil Nadu
Uttar Pradesh,Kushinagar,2020-05-10,3,3,0,0,0.0,0.0,0.0,Kushinagar,Uttar Pradesh
Gujarat,Porbandar,2020-05-10,3,0,3,0,0.0,0.0,0.0,Porbandar,Gujarat
Chhattisgarh,Kabeerdham,2020-05-10,6,3,3,0,0.0,0.0,0.0,Kabeerdham,Chhattisgarh
Madhya Pradesh,Jabalpur,2020-05-10,123,90,28,5,4.0,0.0,11.0,Jabalpur,Madhya Pradesh
Gujarat,Other State,2020-05-10,1,1,0,0,0.0,0.0,0.0,Other State,Gujarat
Jammu and Kashmir,Bandipora,2020-05-10,134,58,75,1,0.0,0.0,0.0,Bandipore,Jammu and Kashmir
Karnataka,Tumakuru,2020-05-10,11,7,2,2,0.0,0.0,0.0,Tumkur,Karnataka
Tamil Nadu,Tenkasi,2020-05-10,49,28,21,0,0.0,0.0,5.0,Tenkasi,Tamil Nadu
West Bengal,Paschim Bardhaman,2020-05-10,13,4,7,2,1.0,0.0,0.0,Barddhaman,West Bengal
Maharashtra,Nagpur,2020-05-10,251,186,63,2,27.0,0.0,0.0,Nagpur,Maharashtra
Jharkhand,Palamu,2020-05-10,8,5,3,0,0.0,0.0,0.0,Palamu,Jharkhand
Madhya Pradesh,Gwalior,2020-05-10,22,18,4,0,5.0,0.0,1.0,Gwalior,Madhya Pradesh
Jharkhand,Ranchi,2020-05-10,93,38,53,2,0.0,0.0,0.0,Ranchi,Jharkhand
Uttar Pradesh,Chitrakoot,2020-05-10,6,6,0,0,0.0,0.0,0.0,Chitrakoot,Uttar Pradesh
Puducherry,Mahe,2020-05-10,2,0,2,0,0.0,0.0,0.0,Mahe,Puducherry
Gujarat,Panchmahal,2020-05-10,61,30,27,4,2.0,0.0,18.0,Panch Mahals,Gujarat
Chhattisgarh,Surajpur,2020-05-10,6,4,2,0,0.0,0.0,0.0,Surajpur,Chhattisgarh
Uttar Pradesh,Amethi,2020-05-10,6,6,0,0,1.0,0.0,0.0,Amethi,Uttar Pradesh
Chhattisgarh,Raipur,2020-05-10,7,1,6,0,0.0,0.0,0.0,Raipur,Chhattisgarh
Odisha,Angul,2020-05-10,15,15,0,0,0.0,0.0,0.0,Anugul,Odisha
Punjab,Fatehgarh Sahib,2020-05-10,37,35,2,0,8.0,0.0,0.0,Fatehgarh Sahib,Punjab
Odisha,Boudh,2020-05-10,3,3,0,0,0.0,0.0,0.0,Bauda,Odisha
Tamil Nadu,Dindigul,2020-05-10,108,28,79,1,0.0,0.0,0.0,Dindigul,Tamil Nadu
Tamil Nadu,Thiruvallur,2020-05-10,346,281,63,2,47.0,1.0,2.0,Thiruvallur,Tamil Nadu
Uttar Pradesh,Mahoba,2020-05-10,2,2,0,0,0.0,0.0,0.0,Mahoba,Uttar Pradesh
Rajasthan,Ajmer,2020-05-10,220,148,68,4,9.0,0.0,0.0,Ajmer,Rajasthan
Puducherry,Puducherry,2020-05-10,9,3,6,0,1.0,0.0,0.0,Puducherry,Puducherry
Himachal Pradesh,Shimla,2020-05-10,1,1,0,0,0.0,0.0,0.0,Shimla,Himachal Pradesh
Chhattisgarh,Rajnandgaon,2020-05-10,1,0,1,0,0.0,0.0,0.0,Rajnandgaon,Chhattisgarh
Madhya Pradesh,Dhar,2020-05-10,79,50,27,2,0.0,1.0,1.0,Dhar,Madhya Pradesh
Uttar Pradesh,Maharajganj,2020-05-10,7,1,6,0,0.0,0.0,0.0,Maharajganj,Uttar Pradesh
Gujarat,Navsari,2020-05-10,8,1,7,0,0.0,0.0,0.0,Navsari,Gujarat
Tamil Nadu,Erode,2020-05-10,70,0,69,1,0.0,0.0,0.0,Erode,Tamil Nadu
Madhya Pradesh,Panna,2020-05-10,1,1,0,0,0.0,0.0,0.0,Panna,Madhya Pradesh
Maharashtra,Nandurbar,2020-05-10,22,16,4,2,3.0,1.0,0.0,Nandurbar,Maharashtra
Tamil Nadu,Theni,2020-05-10,60,17,42,1,3.0,0.0,0.0,Theni,Tamil Nadu
Jharkhand,Garhwa,2020-05-10,23,21,2,0,20.0,0.0,0.0,Garhwa,Jharkhand
Uttar Pradesh,Lakhimpur Kheri,2020-05-10,4,0,4,0,0.0,0.0,0.0,Lakhimpur Kheri,Uttar Pradesh
Punjab,Faridkot,2020-05-10,45,42,3,0,0.0,0.0,0.0,Faridkot,Punjab
Jammu and Kashmir,Anantnag,2020-05-10,123,119,3,1,1.0,0.0,2.0,Anantnag,Jammu and Kashmir
Tamil Nadu,Karur,2020-05-10,47,5,42,0,1.0,0.0,0.0,Karur,Tamil Nadu
Gujarat,Devbhumi Dwarka,2020-05-10,4,4,0,0,0.0,0.0,0.0,Devbhumi Dwarka,Gujarat
Karnataka,Mysuru,2020-05-10,88,4,84,0,0.0,0.0,1.0,Mysore,Karnataka
Tamil Nadu,Perambalur,2020-05-10,113,108,5,0,9.0,0.0,0.0,Perambalur,Tamil Nadu
Andhra Pradesh,Anantapur,2020-05-10,107,58,45,4,5.0,0.0,1.0,Anantapur,Andhra Pradesh
Jammu and Kashmir,Srinagar,2020-05-10,136,57,76,3,5.0,0.0,0.0,Srinagar,Jammu and Kashmir
Maharashtra,Kolhapur,2020-05-10,19,10,8,1,0.0,0.0,0.0,Kolhapur,Maharashtra
Punjab,Tarn Taran,2020-05-10,157,157,0,0,0.0,0.0,0.0,Tarn Taran,Punjab
Tamil Nadu,Namakkal,2020-05-10,77,21,56,0,0.0,0.0,1.0,Namakkal,Tamil Nadu
Uttar Pradesh,Sonbhadra,2020-05-10,1,1,0,0,0.0,0.0,0.0,Sonbhadra,Uttar Pradesh
Punjab,Barnala,2020-05-10,21,19,1,1,0.0,0.0,0.0,Barnala,Punjab
Gujarat,Patan,2020-05-10,27,7,19,1,3.0,0.0,4.0,Patan,Gujarat
Tamil Nadu,Madurai,2020-05-10,118,43,73,2,4.0,0.0,3.0,Madurai,Tamil Nadu
Jharkhand,Simdega,2020-05-10,2,0,2,0,0.0,0.0,0.0,Simdega,Jharkhand
Madhya Pradesh,Anuppur,2020-05-10,3,3,0,0,0.0,0.0,0.0,Anuppur,Madhya Pradesh
Tamil Nadu,Nagapattinam,2020-05-10,45,1,44,0,0.0,0.0,0.0,Nagappattinam,Tamil Nadu
Maharashtra,Latur,2020-05-10,26,17,8,1,1.0,0.0,0.0,Latur,Maharashtra
Tamil Nadu,Pudukkottai,2020-05-10,6,5,1,0,1.0,0.0,0.0,Pudukkottai,Tamil Nadu
Madhya Pradesh,Vidisha,2020-05-10,13,0,13,0,0.0,0.0,0.0,Vidisha,Madhya Pradesh
Uttar Pradesh,Lalitpur,2020-05-10,1,1,0,0,0.0,0.0,0.0,Lalitpur,Uttar Pradesh
West Bengal,Kolkata,2020-05-10,948,614,208,126,37.0,10.0,9.0,Kolkata,West Bengal
Andhra Pradesh,S.P.S. Nellore,2020-05-10,101,36,62,3,5.0,0.0,1.0,Nellore,Andhra Pradesh
Puducherry,Karaikal,2020-05-10,1,1,0,0,0.0,0.0,0.0,Karaikal,Puducherry
Karnataka,Mandya,2020-05-10,28,14,14,0,0.0,0.0,0.0,Mandya,Karnataka
Punjab,Ferozepur,2020-05-10,43,41,1,1,0.0,0.0,0.0,Firozpur,Punjab
Tamil Nadu,Kancheepuram,2020-05-10,121,100,20,1,8.0,0.0,8.0,Kancheepuram,Tamil Nadu
Tamil Nadu,Salem,2020-05-10,35,6,29,0,0.0,0.0,1.0,Salem,Tamil Nadu
Uttar Pradesh,Fatehpur,2020-05-10,3,3,0,0,1.0,0.0,0.0,Fatehpur,Uttar Pradesh
Gujarat,Junagadh,2020-05-10,2,2,0,0,0.0,0.0,0.0,Junagadh,Gujarat
Tamil Nadu,Sivaganga,2020-05-10,12,0,12,0,0.0,0.0,0.0,Sivaganga,Tamil Nadu
Tamil Nadu,Ranipet,2020-05-10,65,27,38,0,6.0,0.0,0.0,Ranipet,Tamil Nadu
Punjab,Fazilka,2020-05-10,39,39,0,0,0.0,0.0,0.0,Fazilka,Punjab
Punjab,Amritsar,2020-05-10,296,285,8,3,8.0,0.0,0.0,Amritsar,Punjab
Gujarat,Sabarkantha,2020-05-10,23,18,3,2,6.0,0.0,0.0,Sabar Kantha,Gujarat
Tamil Nadu,Ramanathapuram,2020-05-10,27,10,16,1,1.0,0.0,0.0,Ramanathapuram,Tamil Nadu
Uttar Pradesh,Hamirpur,2020-05-10,1,1,0,0,0.0,0.0,0.0,Hamirpur,Uttar Pradesh
Maharashtra,Mumbai,2020-05-10,13739,11364,1867,508,875.0,19.0,0.0,Mumbai City,Maharashtra
Madhya Pradesh,Hoshangabad,2020-05-10,37,9,25,3,1.0,0.0,1.0,Hoshangabad,Madhya Pradesh
Andhra Pradesh,Prakasam,2020-05-10,63,3,60,0,2.0,0.0,0.0,Prakasam,Andhra Pradesh
Uttar Pradesh,Farrukhabad,2020-05-10,1,1,0,0,0.0,0.0,0.0,Farrukhabad,Uttar Pradesh
Madhya Pradesh,Shahdol,2020-05-10,3,3,0,0,0.0,0.0,0.0,Shahdol,Madhya Pradesh
West Bengal,Kalimpong,2020-05-10,7,0,6,1,0.0,0.0,0.0,Kalimpong,West Bengal
Jammu and Kashmir,Budgam,2020-05-10,46,33,13,0,0.0,0.0,0.0,Badgam,Jammu and Kashmir
Gujarat,Kutch,2020-05-10,8,1,6,1,1.0,0.0,1.0,Kachchh,Gujarat
Jharkhand,Koderma,2020-05-10,3,2,1,0,2.0,0.0,0.0,Kodarma,Jharkhand
Himachal Pradesh,Una,2020-05-10,17,1,16,0,0.0,0.0,0.0,Una,Himachal Pradesh
Haryana,Ambala,2020-05-10,41,28,11,2,0.0,0.0,0.0,Ambala,Haryana
Uttar Pradesh,Jalaun,2020-05-10,30,30,0,0,0.0,0.0,0.0,Jalaun,Uttar Pradesh
Delhi,East Delhi,2020-05-10,38,38,0,0,0.0,0.0,0.0,East Delhi,Delhi
Tamil Nadu,Vellore,2020-05-10,33,15,17,1,3.0,0.0,0.0,Vellore,Tamil Nadu
Rajasthan,Banswara,2020-05-10,66,3,62,1,0.0,1.0,4.0,Banswara,Rajasthan
Bihar,Muzaffarpur,2020-05-10,6,6,0,0,3.0,0.0,0.0,Muzaffarpur,Bihar
Gujarat,Morbi,2020-05-10,2,1,1,0,1.0,0.0,0.0,Morbi,Gujarat
Madhya Pradesh,Bhopal,2020-05-10,743,320,393,30,39.0,1.0,16.0,Bhopal,Madhya Pradesh
Karnataka,Uttara Kannada,2020-05-10,39,28,11,0,7.0,0.0,0.0,Uttara Kannada,Karnataka
Jharkhand,Hazaribagh,2020-05-10,4,1,3,0,1.0,0.0,0.0,Hazaribagh,Jharkhand
Tamil Nadu,Tiruvannamalai,2020-05-10,83,70,13,0,0.0,0.0,1.0,Tiruvannamalai,Tamil Nadu
Uttar Pradesh,Gorakhpur,2020-05-10,4,4,0,0,0.0,0.0,0.0,Gorakhpur,Uttar Pradesh
Tamil Nadu,Chengalpattu,2020-05-10,261,202,56,3,43.0,1.0,5.0,Chengalpattu,Tamil Nadu
Odisha,Ganjam,2020-05-10,125,124,0,1,36.0,1.0,0.0,Ganjam,Odisha
Bihar,Supaul,2020-05-10,1,1,0,0,0.0,0.0,0.0,Supaul,Bihar
Uttar Pradesh,Ayodhya,2020-05-10,2,2,0,0,1.0,0.0,0.0,Faizabad,Uttar Pradesh
Tamil Nadu,Viluppuram,2020-05-10,308,264,42,2,6.0,0.0,7.0,Viluppuram,Tamil Nadu
Arunachal Pradesh,Lohit,2020-05-10,1,0,1,0,0.0,0.0,0.0,Lohit,Arunachal Pradesh
Jammu and Kashmir,Ganderbal,2020-05-10,23,9,14,0,0.0,0.0,0.0,Ganderbal,Jammu and Kashmir
Maharashtra,Jalgaon,2020-05-10,178,157,2,19,45.0,5.0,0.0,Jalgaon,Maharashtra
Bihar,Khagaria,2020-05-10,6,6,0,0,1.0,0.0,0.0,Khagaria,Bihar
Madhya Pradesh,Khargone,2020-05-10,81,34,39,8,0.0,0.0,0.0,West Nimar,Madhya Pradesh
Madhya Pradesh,Burhanpur,2020-05-10,55,50,0,5,8.0,0.0,0.0,Burhanpur,Madhya Pradesh
West Bengal,Howrah,2020-05-10,417,335,60,22,47.0,2.0,31.0,Haora,West Bengal
Delhi,New Delhi,2020-05-10,37,37,0,0,0.0,0.0,0.0,New Delhi,Delhi
Uttarakhand,Almora,2020-05-10,1,0,1,0,0.0,0.0,0.0,Almora,Uttarakhand
Tamil Nadu,Tiruppur,2020-05-10,114,2,112,0,0.0,0.0,0.0,Tiruppur,Tamil Nadu
Madhya Pradesh,Betul,2020-05-10,1,0,1,0,0.0,0.0,0.0,Betul,Madhya Pradesh
Andhra Pradesh,Kurnool,2020-05-10,566,311,239,16,13.0,1.0,21.0,Kurnool,Andhra Pradesh
Tamil Nadu,Virudhunagar,2020-05-10,40,5,35,0,2.0,0.0,0.0,Virudunagar,Tamil Nadu
Jammu and Kashmir,Baramulla,2020-05-10,108,60,45,3,2.0,0.0,0.0,Baramulla,Jammu and Kashmir
Tamil Nadu,Ariyalur,2020-05-10,265,259,6,0,4.0,0.0,0.0,Ariyalur,Tamil Nadu
Bihar,Saharsa,2020-05-10,9,9,0,0,7.0,0.0,0.0,Saharsa,Bihar
Madhya Pradesh,Guna,2020-05-10,1,1,0,0,0.0,0.0,0.0,Guna,Madhya Pradesh
Odisha,Deogarh,2020-05-10,1,1,0,0,0.0,0.0,0.0,Debagarh,Odisha
Maharashtra,Palghar,2020-05-10,263,144,107,12,15.0,1.0,0.0,Palghar,Maharashtra
Uttar Pradesh,Shrawasti,2020-05-10,12,8,3,1,3.0,0.0,0.0,Shravasti,Uttar Pradesh
Karnataka,Kalaburagi,2020-05-10,71,21,44,6,4.0,0.0,13.0,Gulbarga,Karnataka
Punjab,Sri Muktsar Sahib,2020-05-10,65,64,1,0,0.0,0.0,0.0,Muktsar,Punjab
Tamil Nadu,Chennai,2020-05-10,3834,3166,639,29,509.0,1.0,94.0,Chennai,Tamil Nadu
Tamil Nadu,Tiruchirappalli,2020-05-10,63,13,50,0,0.0,0.0,0.0,Tiruchirappalli,Tamil Nadu
Maharashtra,Nashik,2020-05-10,659,583,42,34,64.0,14.0,0.0,Nashik,Maharashtra
Chhattisgarh,Durg,2020-05-10,10,2,8,0,0.0,0.0,6.0,Durg,Chhattisgarh
Gujarat,Mehsana,2020-05-10,50,29,20,1,8.0,0.0,12.0,Mahesana,Gujarat
Odisha,Nayagarh,2020-05-10,1,1,0,0,0.0,0.0,0.0,Nayagarh,Odisha
Jharkhand,Jamtara,2020-05-10,2,2,0,0,0.0,0.0,0.0,Jamtara,Jharkhand
Gujarat,Narmada,2020-05-10,12,0,12,0,0.0,0.0,0.0,Narmada,Gujarat
Tamil Nadu,Thoothukkudi,2020-05-10,30,3,26,1,0.0,0.0,0.0,Thoothukkudi,Tamil Nadu
Uttar Pradesh,Siddharthnagar,2020-05-10,19,19,0,0,0.0,0.0,0.0,Siddharth Nagar,Uttar Pradesh
Karnataka,Udupi,2020-05-10,3,0,3,0,0.0,0.0,0.0,Udupi,Karnataka
Madhya Pradesh,Dewas,2020-05-10,43,22,14,7,7.0,0.0,2.0,Dewas,Madhya Pradesh
West Bengal,Nadia,2020-05-10,9,1,8,0,0.0,0.0,0.0,Nadia,West Bengal
Maharashtra,Jalna,2020-05-10,12,11,1,0,0.0,0.0,0.0,Jalna,Maharashtra
Chhattisgarh,Korba,2020-05-10,28,0,28,0,0.0,0.0,0.0,Korba,Chhattisgarh
Tamil Nadu,Cuddalore,2020-05-10,394,367,27,0,1.0,0.0,0.0,Cuddalore,Tamil Nadu
Madhya Pradesh,Neemuch,2020-05-10,12,12,0,0,2.0,0.0,0.0,Neemuch,Madhya Pradesh
Karnataka,Kodagu,2020-05-10,1,0,1,0,0.0,0.0,0.0,Kodagu,Karnataka
Tamil Nadu,Thiruvarur,2020-05-10,33,8,25,0,0.0,0.0,1.0,Thiruvarur,Tamil Nadu
Uttar Pradesh,Barabanki,2020-05-10,2,1,1,0,0.0,0.0,0.0,Barabanki,Uttar Pradesh
Karnataka,Gadag,2020-05-10,5,0,4,1,0.0,0.0,3.0,Gadag,Karnataka
Odisha,Mayurbhanj,2020-05-10,8,8,0,0,1.0,0.0,0.0,Mayurbhanj,Odisha
Chhattisgarh,Bilaspur,2020-05-10,1,0,1,0,0.0,0.0,0.0,Bilaspur,Chhattisgarh
Andhra Pradesh,Visakhapatnam,2020-05-10,63,37,25,1,1.0,0.0,2.0,Visakhapatnam,Andhra Pradesh
Maharashtra,Osmanabad,2020-05-10,3,0,3,0,0.0,0.0,0.0,Osmanabad,Maharashtra
Madhya Pradesh,Jhabua,2020-05-10,1,1,0,0,0.0,0.0,0.0,Jhabua,Madhya Pradesh
Jharkhand,Godda,2020-05-10,1,1,0,0,0.0,0.0,0.0,Godda,Jharkhand
Uttar Pradesh,Jhansi,2020-05-10,25,23,0,2,5.0,0.0,0.0,Jhansi,Uttar Pradesh
Punjab,Gurdaspur,2020-05-10,115,114,0,1,0.0,0.0,0.0,Gurdaspur,Punjab
Tamil Nadu,Tirupathur,2020-05-10,28,10,18,0,1.0,0.0,0.0,Tiruppattur,Tamil Nadu
Chandigarh,Chandigarh,2020-05-10,173,146,24,3,4.0,1.0,0.0,Chandigarh,Chandigarh
Madhya Pradesh,Khandwa,2020-05-10,56,16,33,7,0.0,0.0,0.0,East Nimar,Madhya Pradesh
Rajasthan,Alwar,2020-05-10,20,13,6,1,0.0,0.0,0.0,Alwar,Rajasthan
Uttar Pradesh,Kanpur Dehat,2020-05-10,3,2,0,1,0.0,0.0,0.0,Kanpur Dehat,Uttar Pradesh
Madhya Pradesh,Chhindwara,2020-05-10,5,2,2,1,0.0,0.0,0.0,Chhindwara,Madhya Pradesh
Himachal Pradesh,Mandi,2020-05-10,2,1,0,1,0.0,0.0,0.0,Mandi,Himachal Pradesh
Madhya Pradesh,Ujjain,2020-05-10,237,98,94,45,10.0,0.0,4.0,Ujjain,Madhya Pradesh
Odisha,Jagatsinghpur,2020-05-10,5,5,0,0,0.0,0.0,0.0,Jagatsinghapur,Odisha
Tamil Nadu,Coimbatore,2020-05-10,146,5,140,1,0.0,0.0,0.0,Coimbatore,Tamil Nadu
Tamil Nadu,Tirunelveli,2020-05-10,93,29,63,1,10.0,0.0,4.0,Tirunelveli,Tamil Nadu
Uttar Pradesh,Deoria,2020-05-10,3,3,0,0,0.0,0.0,0.0,Deoria,Uttar Pradesh
West Bengal,Purba Bardhaman,2020-05-10,5,3,2,0,0.0,0.0,0.0,Barddhaman,West Bengal
Odisha,Jajpur,2020-05-10,60,58,2,0,5.0,0.0,0.0,Jajapur,Odisha
Uttar Pradesh,Rampur,2020-05-10,28,8,20,0,0.0,0.0,4.0,Rampur,Uttar Pradesh
Karnataka,Other State,2020-05-10,21,2,19,0,1.0,0.0,1.0,Other State,Karnataka
Haryana,Panipat,2020-05-10,36,25,8,3,0.0,0.0,2.0,Panipat,Haryana
Punjab,S.A.S. Nagar,2020-05-10,102,45,54,3,7.0,0.0,2.0,Sahibzada Ajit Singh Nagar,Punjab
Maharashtra,Washim,2020-05-10,1,0,1,0,0.0,0.0,0.0,Washim,Maharashtra
Jammu and Kashmir,Rajouri,2020-05-10,4,0,4,0,0.0,0.0,0.0,Rajouri,Jammu and Kashmir
Madhya Pradesh,Indore,2020-05-10,1858,878,891,89,78.0,2.0,159.0,Indore,Madhya Pradesh
Uttar Pradesh,Kasganj,2020-05-10,6,3,3,0,2.0,0.0,0.0,Kasganj,Uttar Pradesh
Rajasthan,Hanumangarh,2020-05-10,11,0,11,0,0.0,0.0,0.0,Hanumangarh,Rajasthan
Rajasthan,Pratapgarh,2020-05-10,4,1,2,1,0.0,0.0,0.0,Pratapgarh,Rajasthan
Tripura,Dhalai,2020-05-10,149,149,0,0,16.0,0.0,0.0,Dhalai,Tripura
Kerala,Kozhikode,2020-05-10,25,1,24,0,0.0,0.0,0.0,Kozhikode,Kerala
Manipur,Imphal West,2020-05-10,1,0,1,0,0.0,0.0,0.0,Imphal West,Manipur
Uttarakhand,Nainital,2020-05-10,10,2,8,0,0.0,0.0,0.0,Nainital,Uttarakhand
Bihar,Gaya,2020-05-10,8,2,6,0,2.0,0.0,0.0,Gaya,Bihar
Maharashtra,Chandrapur,2020-05-10,4,2,2,0,0.0,0.0,0.0,Chandrapur,Maharashtra
Madhya Pradesh,Harda,2020-05-10,3,3,0,0,0.0,0.0,0.0,Harda,Madhya Pradesh
Madhya Pradesh,Ratlam,2020-05-10,23,11,12,0,0.0,0.0,0.0,Ratlam,Madhya Pradesh
Tripura,North Tripura,2020-05-10,1,0,1,0,0.0,0.0,0.0,North Tripura,Tripura
Uttarakhand,Uttarkashi,2020-05-10,1,1,0,0,0.0,0.0,0.0,Uttarkashi,Uttarakhand
Uttar Pradesh,Kanpur Nagar,2020-05-10,301,242,53,6,7.0,0.0,2.0,Kanpur Nagar,Uttar Pradesh
Karnataka,Ballari,2020-05-10,15,4,11,0,0.0,0.0,0.0,Bellary,Karnataka
Delhi,Shahdara,2020-05-10,48,48,0,0,0.0,0.0,0.0,Shahdara,Delhi
Karnataka,Davanagere,2020-05-10,68,62,2,4,1.0,0.0,0.0,Davanagere,Karnataka
Uttar Pradesh,Amroha,2020-05-10,32,5,26,1,-1.0,0.0,0.0,Amroha,Uttar Pradesh
Assam,Karimganj,2020-05-10,2,1,1,0,0.0,0.0,0.0,Karimganj,Assam
Bihar,Bhojpur,2020-05-10,20,2,18,0,1.0,0.0,8.0,Bhojpur,Bihar
Manipur,Imphal East,2020-05-10,1,0,1,0,0.0,0.0,0.0,Imphal East,Manipur
Uttar Pradesh,Kannauj,2020-05-10,8,4,4,0,0.0,0.0,0.0,Kannauj,Uttar Pradesh
Kerala,Kottayam,2020-05-10,21,0,21,0,0.0,0.0,0.0,Kottayam,Kerala
Rajasthan,Pali,2020-05-10,62,44,18,0,2.0,0.0,16.0,Pali,Rajasthan
Assam,Nalbari,2020-05-10,4,0,4,0,0.0,0.0,0.0,Nalbari,Assam
Jammu and Kashmir,Ramban,2020-05-10,1,1,0,0,0.0,0.0,0.0,Ramban,Jammu and Kashmir
Maharashtra,Yavatmal,2020-05-10,96,77,19,0,1.0,0.0,0.0,Yavatmal,Maharashtra
Haryana,Jhajjar,2020-05-10,74,64,10,0,0.0,0.0,0.0,Jhajjar,Haryana
Maharashtra,Akola,2020-05-10,159,122,26,11,16.0,0.0,0.0,Akola,Maharashtra
Gujarat,Bhavnagar,2020-05-10,94,45,42,7,0.0,1.0,15.0,Bhavnagar,Gujarat
West Bengal,South 24 Parganas,2020-05-10,58,46,11,1,1.0,0.0,0.0,South 24 Parganas,West Bengal
Uttar Pradesh,Agra,2020-05-10,756,465,267,24,13.0,3.0,6.0,Agra,Uttar Pradesh
Assam,Bongaigaon,2020-05-10,5,5,0,0,0.0,0.0,0.0,Bongaigaon,Assam
Bihar,Buxar,2020-05-10,56,1,55,0,0.0,0.0,1.0,Buxar,Bihar
Uttar Pradesh,Aligarh,2020-05-10,55,41,11,3,0.0,0.0,1.0,Aligarh,Uttar Pradesh
Andhra Pradesh,Other State,2020-05-10,27,27,0,0,0.0,0.0,0.0,Other State,Andhra Pradesh
Gujarat,Botad,2020-05-10,56,39,16,1,3.0,0.0,3.0,Botad,Gujarat
Bihar,Gopalganj,2020-05-10,18,1,17,0,0.0,0.0,0.0,Gopalganj,Bihar
Maharashtra,Thane,2020-05-10,2448,2068,359,21,191.0,0.0,0.0,Thane,Maharashtra
West Bengal,Paschim Medinipur,2020-05-10,18,15,3,0,1.0,0.0,0.0,Pashchim Medinipur,West Bengal
Telangana,Komaram Bheem,2020-05-10,7,7,0,0,0.0,0.0,0.0,Komaram Bheem,Telangana
