Date,NewConfirmed,Confirmed,NewRecovered,Recovered,NewDeceased,Deceased,Active,doubling_time_last_2days,doubling_time_last_5days,doubling_time_last_7days,doubling_time_last_10days,State
2020-04-19,44,647,23,65,1,17,565,19.683545650037736,16.58659270982995,12.510169596010424,13.089438446343578,Andhra Pradesh
2020-04-20,75,722,27,92,3,20,610,12.639578478472242,11.490050547389776,12.131888401220019,11.989301766934528,Andhra Pradesh
2020-04-21,35,757,4,96,2,22,639,29.28495092074525,12.367722471106793,13.258181479888325,11.766035135366408,Andhra Pradesh
2020-04-22,56,813,24,120,2,24,669,19.42463227389309,11.598308358821873,11.54323846565773,11.248158517771422,Andhra Pradesh
2020-04-23,80,893,21,141,3,27,725,14.770522607733653,10.755129167059257,10.892482928018065,11.316657730131018,Andhra Pradesh
2020-04-24,62,955,4,145,2,29,781,20.65250392393968,12.391515502456643,10.552614316289256,11.585024733295493,Andhra Pradesh
2020-04-25,61,1016,26,171,2,31,814,22.389455571501628,11.777586494236633,10.751651244156179,10.775992645609401,Andhra Pradesh
2020-04-26,81,1097,60,231,0,31,835,18.072867766397028,11.567747471398835,11.599144498824248,10.64422609904937,Andhra Pradesh
2020-04-27,80,1177,4,235,0,31,911,19.69457754795093,12.550760297544727,10.99334075936723,10.363935683730492,Andhra Pradesh
2020-04-28,82,1259,23,258,0,31,970,20.583763206272497,12.540579912179231,11.094363453732962,10.411887331359164,Andhra Pradesh
2020-04-29,73,1332,29,287,0,31,1014,24.595466267709607,12.797749879578912,12.134617943870488,11.31832012260864,Andhra Pradesh
2020-04-30,71,1403,34,321,0,31,1051,26.694811344887018,14.086432192614286,12.613922399204744,11.234064153217275,Andhra Pradesh
2020-05-01,60,1463,82,403,2,33,1027,33.104492723838,15.932931327437696,13.307241827670195,11.79798296686892,Andhra Pradesh
2020-05-02,62,1525,38,441,0,33,1051,33.40042744446283,18.081158098522693,14.729222695900635,12.952073302224324,Andhra Pradesh
2020-05-03,58,1583,47,488,0,33,1062,37.13881610040698,20.07490565076065,16.372471477040136,13.71575383827981,Andhra Pradesh
2020-05-04,67,1650,36,524,0,33,1093,33.44214907232351,21.371995282987797,17.940081804286887,14.294584639894554,Andhra Pradesh
2020-05-05,67,1717,65,589,1,34,1094,34.828634057790744,21.648745054514627,19.110230040898468,15.4720559803697,Andhra Pradesh
2020-05-06,60,1777,140,729,2,36,1012,40.36030285985193,22.661920005158454,20.532153985590533,16.825687331580983,Andhra Pradesh
2020-05-07,56,1833,51,780,2,38,1015,44.67965351909977,23.635573819412993,21.520118689731984,18.452618653471035,Andhra Pradesh
2020-05-08,54,1887,62,842,3,41,1004,47.74678497878657,25.822658450822487,22.780141866954327,19.900484026476477,Andhra Pradesh
2020-05-09,43,1930,45,887,3,44,999,61.526299104849855,29.636512649838448,24.480695207653998,21.735074550066727,Andhra Pradesh
2020-05-10,50,1980,38,925,1,45,1010,54.20115479937343,32.03962682816775,26.612488118467517,22.905799443835484,Andhra Pradesh
2020-05-11,38,2018,73,998,0,45,975,72.92418356400619,36.0439881668315,30.03825993281823,24.74531308607095,Andhra Pradesh
2020-05-12,71,2089,58,1056,1,46,987,40.091152880305636,34.07896531201356,29.995439274219336,24.99055126437397,Andhra Pradesh
2020-05-13,48,2137,86,1142,1,47,948,61.02320861658034,34.01683113924539,31.619821748078998,26.800965696379237,Andhra Pradesh
2020-05-14,68,2205,50,1192,1,48,965,44.25586745420504,32.2002649412765,31.154834103764305,27.70938052457633,Andhra Pradesh
2020-05-15,102,2307,60,1252,0,48,1007,30.656345503341516,25.894415164862405,27.19321468089909,26.555182864074364,Andhra Pradesh
2020-05-16,48,2355,101,1353,1,49,953,67.31954096113003,28.91601369523881,27.974640481148228,27.66096598250324,Andhra Pradesh
2020-05-17,25,2380,103,1456,1,50,874,131.28085608898408,32.18027844351349,29.407390777975213,29.86258873776041,Andhra Pradesh
2020-05-18,52,2432,96,1552,0,50,830,64.14027684147243,35.3695405711436,31.915271501138932,29.981197475954733,Andhra Pradesh
2020-05-19,57,2489,69,1621,2,52,816,59.83903024864513,45.64199867915943,31.82117267266716,30.296989265697665,Andhra Pradesh
2020-05-20,71,2560,43,1664,1,53,843,49.28830168326961,41.52246248069147,32.502936782512734,29.1360319444093,Andhra Pradesh
2020-05-21,45,2605,41,1705,1,54,846,79.55588000471259,38.36656675625945,39.9394361852122,31.400045105847234,Andhra Pradesh
2020-05-22,62,2667,26,1731,1,55,881,58.93715264080083,37.57291133137759,38.9992209238152,31.286084892115067,Andhra Pradesh
2020-05-23,47,2714,48,1779,1,56,879,79.35596014365579,40.046617326031686,36.94727915005604,33.37315139938267,Andhra Pradesh
2020-05-24,66,2780,62,1841,0,56,883,57.69647594311866,42.037623215515225,36.28039797943712,37.165481087250846,Andhra Pradesh
2020-05-25,106,2886,51,1892,0,56,938,37.046355649670076,33.83226282748678,32.78610674706636,34.089641577093914,Andhra Pradesh
2020-05-26,97,2983,125,2017,1,57,909,41.93515840190978,30.95090730310697,31.72874030953968,30.693450609731485,Andhra Pradesh
2020-05-27,134,3117,48,2065,1,58,994,31.54863877870028,25.032863868824748,27.040099979978518,27.931796326621555,Andhra Pradesh
2020-05-28,128,3245,68,2133,1,59,1053,34.446931874712035,22.40810037513011,24.73492522895198,26.133388879164553,Andhra Pradesh
2020-05-29,85,3330,101,2234,1,60,1036,53.613986005333366,24.218836273964968,23.72065554022985,26.358909384312916,Andhra Pradesh
2020-05-30,131,3461,55,2289,0,60,1112,35.928080758731426,23.318180451967365,22.144606532444744,24.395862745671355,Andhra Pradesh
2020-05-31,110,3571,51,2340,2,62,1169,44.30739436726104,25.48809979228137,22.782243462935327,23.746747076584988,Andhra Pradesh
2020-06-01,105,3676,34,2374,2,64,1238,47.83701046166888,27.79039331906842,23.227047220486046,22.84586113383159,Andhra Pradesh
2020-06-02,115,3791,40,2414,0,64,1313,45.00278916773642,26.729923320738827,24.785753579679533,22.34668963053665,Andhra Pradesh
2020-06-03,180,3971,50,2464,4,68,1439,29.884687979740036,25.212615546445452,24.03153904914197,21.71877800241938,Andhra Pradesh
2020-06-04,141,4112,65,2529,3,71,1512,39.731491663515406,24.56856004144285,23.00224762713049,21.59471405421387,Andhra Pradesh
2020-06-05,138,4250,36,2565,2,73,1612,41.99688756490619,23.88617858045506,23.626785909855982,22.356126163146172,Andhra Pradesh
2020-06-06,210,4460,75,2640,0,73,1747,28.74353298190567,21.325121408993628,21.826192798204737,21.794790923176972,Andhra Pradesh
2020-06-07,199,4659,29,2669,2,75,1915,31.75781727326045,21.69028301361232,20.474807041900622,20.63991355795213,Andhra Pradesh
2020-06-08,154,4813,42,2711,0,75,2027,42.62929579666685,22.017105119959528,20.327684197830294,21.01955424372799,Andhra Pradesh
2020-06-09,69,4882,48,2759,2,77,2046,97.39055725963112,24.998818322266192,23.4923030656169,22.165863730807985,Andhra Pradesh
2020-06-10,365,5247,110,2869,1,78,2300,19.22698024711342,21.326592552702124,19.906013730638165,19.479658453541894,Andhra Pradesh
2020-06-11,182,5429,99,2968,2,80,2381,40.65561745811207,22.65866297340414,19.817472998524387,19.30099414012339,Andhra Pradesh
2020-06-12,207,5636,123,3091,0,80,2465,37.04724027212336,21.95532467486136,20.732883653453523,19.795345786500906,Andhra Pradesh
2020-06-13,222,5858,94,3185,2,82,2591,35.8830761355154,19.016041689873692,21.187218989499602,19.58603241246676,Andhra Pradesh
2020-06-14,294,6152,131,3316,2,84,2752,28.309641197458202,21.78054061005814,19.767361871775478,18.74088740574584,Andhra Pradesh
2020-06-15,304,6456,69,3385,2,86,2985,28.741795434134673,20.003673094577625,17.362476877620193,18.740739668640124,Andhra Pradesh
2020-03-14,0,0,0,0,0,0,0,,,,,Arunachal Pradesh
2020-03-15,0,0,0,0,0,0,0,,,,,Arunachal Pradesh
2020-03-16,0,0,0,0,0,0,0,,,,,Arunachal Pradesh
2020-03-17,0,0,0,0,0,0,0,,,,,Arunachal Pradesh
2020-03-18,0,0,0,0,0,0,0,,,,,Arunachal Pradesh
2020-03-19,0,0,0,0,0,0,0,,,,,Arunachal Pradesh
2020-03-20,0,0,0,0,0,0,0,,,,,Arunachal Pradesh
2020-03-21,0,0,0,0,0,0,0,,,,,Arunachal Pradesh
2020-03-22,0,0,0,0,0,0,0,,,,,Arunachal Pradesh
2020-03-23,0,0,0,0,0,0,0,,,,,Arunachal Pradesh
2020-03-24,0,0,0,0,0,0,0,,,,,Arunachal Pradesh
2020-03-25,0,0,0,0,0,0,0,,,,,Arunachal Pradesh
2020-03-26,0,0,0,0,0,0,0,,,,,Arunachal Pradesh
2020-03-27,0,0,0,0,0,0,0,,,,,Arunachal Pradesh
2020-03-28,0,0,0,0,0,0,0,,,,,Arunachal Pradesh
2020-03-29,0,0,0,0,0,0,0,,,,,Arunachal Pradesh
2020-03-30,0,0,0,0,0,0,0,,,,,Arunachal Pradesh
2020-03-31,0,0,0,0,0,0,0,,,,,Arunachal Pradesh
2020-04-01,0,0,0,0,0,0,0,,,,,Arunachal Pradesh
2020-04-02,1,1,0,0,0,0,1,0.0,0.0,0.0,0.0,Arunachal Pradesh
2020-04-03,0,1,0,0,0,0,1,,0.0,0.0,0.0,Arunachal Pradesh
2020-04-04,0,1,0,0,0,0,1,,0.0,0.0,0.0,Arunachal Pradesh
2020-04-05,0,1,0,0,0,0,1,,0.0,0.0,0.0,Arunachal Pradesh
2020-04-06,0,1,0,0,0,0,1,,,0.0,0.0,Arunachal Pradesh
2020-04-07,0,1,0,0,0,0,1,,,0.0,0.0,Arunachal Pradesh
2020-04-08,0,1,0,0,0,0,1,,,,0.0,Arunachal Pradesh
2020-04-09,0,1,0,0,0,0,1,,,,0.0,Arunachal Pradesh
2020-04-10,0,1,0,0,0,0,1,,,,0.0,Arunachal Pradesh
2020-04-11,0,1,0,0,0,0,1,,,,,Arunachal Pradesh
2020-04-12,0,1,0,0,0,0,1,,,,,Arunachal Pradesh
2020-04-13,0,1,0,0,0,0,1,,,,,Arunachal Pradesh
2020-04-14,0,1,0,0,0,0,1,,,,,Arunachal Pradesh
2020-04-15,0,1,1,1,0,0,0,,,,,Arunachal Pradesh
2020-04-16,0,1,0,1,0,0,0,,,,,Arunachal Pradesh
2020-04-17,0,1,0,1,0,0,0,,,,,Arunachal Pradesh
2020-04-18,0,1,0,1,0,0,0,,,,,Arunachal Pradesh
2020-04-19,0,1,0,1,0,0,0,,,,,Arunachal Pradesh
2020-04-20,0,1,0,1,0,0,0,,,,,Arunachal Pradesh
2020-04-21,0,1,0,1,0,0,0,,,,,Arunachal Pradesh
2020-04-22,0,1,0,1,0,0,0,,,,,Arunachal Pradesh
2020-04-23,0,1,0,1,0,0,0,,,,,Arunachal Pradesh
2020-04-24,0,1,0,1,0,0,0,,,,,Arunachal Pradesh
2020-04-25,0,1,0,1,0,0,0,,,,,Arunachal Pradesh
2020-04-26,0,1,0,1,0,0,0,,,,,Arunachal Pradesh
2020-04-27,0,1,0,1,0,0,0,,,,,Arunachal Pradesh
2020-04-28,0,1,0,1,0,0,0,,,,,Arunachal Pradesh
2020-04-29,0,1,0,1,0,0,0,,,,,Arunachal Pradesh
2020-04-30,0,1,0,1,0,0,0,,,,,Arunachal Pradesh
2020-05-01,0,1,0,1,0,0,0,,,,,Arunachal Pradesh
2020-05-02,0,1,0,1,0,0,0,,,,,Arunachal Pradesh
2020-05-03,0,1,0,1,0,0,0,,,,,Arunachal Pradesh
2020-05-04,0,1,0,1,0,0,0,,,,,Arunachal Pradesh
2020-05-05,0,1,0,1,0,0,0,,,,,Arunachal Pradesh
2020-05-06,0,1,0,1,0,0,0,,,,,Arunachal Pradesh
2020-05-07,0,1,0,1,0,0,0,,,,,Arunachal Pradesh
2020-05-08,0,1,0,1,0,0,0,,,,,Arunachal Pradesh
2020-05-09,0,1,0,1,0,0,0,,,,,Arunachal Pradesh
2020-05-10,0,1,0,1,0,0,0,,,,,Arunachal Pradesh
2020-05-11,0,1,0,1,0,0,0,,,,,Arunachal Pradesh
2020-05-12,0,1,0,1,0,0,0,,,,,Arunachal Pradesh
2020-05-13,0,1,0,1,0,0,0,,,,,Arunachal Pradesh
2020-05-14,0,1,0,1,0,0,0,,,,,Arunachal Pradesh
2020-05-15,0,1,0,1,0,0,0,,,,,Arunachal Pradesh
2020-05-16,0,1,0,1,0,0,0,,,,,Arunachal Pradesh
2020-05-17,0,1,0,1,0,0,0,,,,,Arunachal Pradesh
2020-05-18,0,1,0,1,0,0,0,,,,,Arunachal Pradesh
2020-05-19,0,1,0,1,0,0,0,,,,,Arunachal Pradesh
2020-05-20,0,1,0,1,0,0,0,,,,,Arunachal Pradesh
2020-05-21,0,1,0,1,0,0,0,,,,,Arunachal Pradesh
2020-05-22,0,1,0,1,0,0,0,,,,,Arunachal Pradesh
2020-05-23,0,1,0,1,0,0,0,,,,,Arunachal Pradesh
2020-05-24,1,2,0,1,0,0,1,2.0,5.0,7.0,10.0,Arunachal Pradesh
2020-05-25,0,2,0,1,0,0,1,,5.0,7.0,10.0,Arunachal Pradesh
2020-05-26,0,2,0,1,0,0,1,,5.0,7.0,10.0,Arunachal Pradesh
2020-05-27,0,2,0,1,0,0,1,,5.0,7.0,10.0,Arunachal Pradesh
2020-05-28,1,3,0,1,0,0,2,3.419022582702909,8.547556456757274,4.4165082750002025,6.309297535714574,Arunachal Pradesh
2020-05-29,0,3,0,1,0,0,2,,8.547556456757274,4.4165082750002025,6.309297535714574,Arunachal Pradesh
2020-05-30,1,4,0,1,0,0,3,4.818841679306419,5.0,7.0,5.0,Arunachal Pradesh
2020-05-31,0,4,0,1,0,0,3,,5.0,7.0,5.0,Arunachal Pradesh
2020-06-01,18,22,0,1,0,0,21,0.8131960184801333,1.7394516325939071,2.023453784225215,2.242438242175754,Arunachal Pradesh
2020-06-02,5,27,0,1,0,0,26,6.769200112485969,1.5773243839286435,1.8642369434415234,2.66319563348789,Arunachal Pradesh
2020-06-03,10,37,0,1,0,0,36,4.399802450524038,1.5578976948369399,1.9313057366963675,2.3756053652125124,Arunachal Pradesh
2020-06-04,5,42,0,1,0,0,41,10.937086441003055,1.4739186747165698,1.8385467452603548,2.27670248696953,Arunachal Pradesh
2020-06-05,4,46,0,1,0,0,45,15.238729949686984,4.698672544308729,1.9866260583177715,2.210647294575037,Arunachal Pradesh
2020-06-06,2,48,0,1,0,0,47,32.573000955282424,6.023552099133023,1.9526006195579089,2.5,Arunachal Pradesh
2020-06-07,3,51,0,1,0,0,50,22.866853756505872,10.799789739974623,5.770846019515133,2.4465054211822603,Arunachal Pradesh
2020-06-08,6,57,0,1,0,0,56,12.463802609408123,11.348867582231295,6.493491362097802,2.6089973787518623,Arunachal Pradesh
2020-06-09,0,57,1,2,0,0,55,,16.16406875789672,11.228085510276392,2.6089973787518623,Arunachal Pradesh
2020-06-10,4,61,2,4,0,0,57,20.44000725356504,14.460277230319765,13.001004992184546,6.7966839735404765,Arunachal Pradesh
2020-06-11,6,67,0,4,0,0,63,14.776303073982975,12.701191687339563,12.902578075608952,7.626591766373219,Arunachal Pradesh
2020-06-12,19,86,0,4,0,0,82,5.552847551432718,8.426378236916577,8.32043414465709,8.21820052787068,Arunachal Pradesh
2020-06-13,5,91,2,6,0,0,85,24.530881992756413,7.408454183196618,8.379527491440276,8.964772963386636,Arunachal Pradesh
2020-06-14,3,94,1,7,0,0,87,42.74032913023992,8.014727682588108,9.699336670851876,9.699068028657504,Arunachal Pradesh
2020-06-15,4,98,0,7,0,0,91,33.2662505875428,9.113765525717977,8.953469497497261,9.711119979236804,Arunachal Pradesh
2020-03-14,0,0,0,0,0,0,0,,,,,Assam
2020-03-15,0,0,0,0,0,0,0,,,,,Assam
2020-03-16,0,0,0,0,0,0,0,,,,,Assam
2020-03-17,0,0,0,0,0,0,0,,,,,Assam
2020-03-18,0,0,0,0,0,0,0,,,,,Assam
2020-03-19,0,0,0,0,0,0,0,,,,,Assam
2020-03-20,0,0,0,0,0,0,0,,,,,Assam
2020-03-21,0,0,0,0,0,0,0,,,,,Assam
2020-03-22,0,0,0,0,0,0,0,,,,,Assam
2020-03-23,0,0,0,0,0,0,0,,,,,Assam
2020-03-24,0,0,0,0,0,0,0,,,,,Assam
2020-03-25,0,0,0,0,0,0,0,,,,,Assam
2020-03-26,0,0,0,0,0,0,0,,,,,Assam
2020-03-27,0,0,0,0,0,0,0,,,,,Assam
2020-03-28,0,0,0,0,0,0,0,,,,,Assam
2020-03-29,0,0,0,0,0,0,0,,,,,Assam
2020-03-30,0,0,0,0,0,0,0,,,,,Assam
2020-03-31,1,1,0,0,0,0,1,0.0,0.0,0.0,0.0,Assam
2020-04-01,15,16,0,0,0,0,16,0.5,0.0,0.0,0.0,Assam
2020-04-02,0,16,0,0,0,0,16,,0.0,0.0,0.0,Assam
2020-04-03,7,23,0,0,0,0,23,3.8199872562593367,0.0,0.0,0.0,Assam
2020-04-04,3,26,0,0,0,0,26,11.30724392051781,1.0637302677668157,0.0,0.0,Assam
2020-04-05,0,26,0,0,0,0,26,,7.1383730398235805,0.0,0.0,Assam
2020-04-06,0,26,0,0,0,0,26,,7.1383730398235805,1.4892223748735418,0.0,Assam
2020-04-07,2,28,0,0,0,0,28,18.70641336999893,17.618477548839536,8.670288380926667,0.0,Assam
2020-04-08,0,28,0,0,0,0,28,,46.76603342499733,8.670288380926667,0.0,Assam
2020-04-09,1,29,0,0,0,0,29,39.50533546688255,31.73771404956362,20.93182260033665,2.0584683246043447,Assam
2020-04-10,0,29,0,0,1,1,28,,31.73771404956362,44.43279966938907,11.655269821580506,Assam
2020-04-11,0,29,0,0,0,1,28,,98.76333866720637,44.43279966938907,11.655269821580506,Assam
2020-04-12,1,30,0,0,0,1,29,40.89176726722867,50.233246248566395,33.906370783550955,26.087275951256853,Assam
2020-04-13,2,32,0,0,0,1,31,21.48010733256263,35.206555661274884,36.33625148779103,33.38226262155132,Assam
2020-04-14,1,33,0,0,0,1,32,45.05101191108917,26.822145815266023,29.530980866070102,29.073621284120517,Assam
2020-04-15,0,33,2,2,0,1,30,,26.822145815266023,37.55100414137243,29.073621284120517,Assam
2020-04-16,2,35,3,5,0,1,29,23.560207010130352,22.482780528009602,25.801503258650612,31.0628371950539,Assam
2020-04-17,0,35,4,9,0,1,25,,38.674840038180825,25.801503258650612,31.0628371950539,Assam
2020-04-18,0,35,3,12,0,1,22,,58.90051752532588,31.475892739213442,36.85929036950088,Assam
2020-04-19,0,35,5,17,0,1,17,,58.90051752532588,54.14477605345317,36.85929036950088,Assam
2020-04-20,0,35,2,19,0,1,15,,,82.46072453545624,36.85929036950088,Assam
2020-04-21,0,35,0,19,0,1,15,,,82.46072453545624,44.965561056019204,Assam
2020-04-22,0,35,0,19,0,1,15,,,,77.34968007636165,Assam
2020-04-23,1,36,0,19,0,1,16,49.21019543547671,123.02548858869179,172.23568402416848,79.66167236297811,Assam
2020-04-24,0,36,0,19,0,1,16,,123.02548858869179,172.23568402416848,79.66167236297811,Assam
2020-04-25,0,36,0,19,0,1,16,,123.02548858869179,172.23568402416848,246.05097717738357,Assam
2020-04-26,0,36,8,27,0,1,8,,123.02548858869179,172.23568402416848,246.05097717738357,Assam
2020-04-27,0,36,0,27,0,1,8,,,172.23568402416848,246.05097717738357,Assam
2020-04-28,2,38,0,27,0,1,10,25.640199894682308,64.10049973670577,58.999786813385676,84.28540973340813,Assam
2020-04-29,0,38,2,29,0,1,8,,64.10049973670577,89.74069963138807,84.28540973340813,Assam
2020-04-30,5,43,0,29,0,1,13,11.214707516423106,19.50536323928184,27.30750853499459,33.67210413516366,Assam
2020-05-01,0,43,4,33,0,1,9,,19.50536323928184,27.30750853499459,33.67210413516366,Assam
2020-05-02,0,43,0,33,0,1,9,,28.036768791057767,27.30750853499459,39.01072647856368,Assam
2020-05-03,0,43,0,33,0,1,9,,28.036768791057767,27.30750853499459,39.01072647856368,Assam
2020-05-04,0,43,0,33,0,1,9,,,39.25147630748087,39.01072647856368,Assam
2020-05-05,2,45,0,33,0,1,11,30.493224106143455,76.23306026535866,28.697276920186482,31.0628371950539,Assam
2020-05-06,1,46,2,35,0,1,10,63.073854348527185,51.38893956221111,71.94451538709555,28.27758770543464,Assam
2020-05-07,8,54,0,35,0,1,18,8.645824180091209,15.21501490272747,21.30102086381845,19.725422562934106,Assam
2020-05-08,6,60,0,35,1,2,23,13.157626957921162,10.403102734905831,14.564343828868164,15.175356967110156,Assam
2020-05-09,2,62,0,35,-1,1,26,42.27819005316107,10.814476882062351,13.259294551772602,18.941849359675146,Assam
2020-05-10,1,63,0,35,0,1,27,86.64154914596477,11.02006170965492,12.703824497739875,18.148320711056968,Assam
2020-05-11,2,65,5,40,0,1,24,44.35780917920561,18.692964666561238,13.194732925711689,16.77562270536979,Assam
2020-05-12,0,65,0,40,0,1,24,,43.29858401261411,14.033516050716246,16.77562270536979,Assam
2020-05-13,15,80,0,40,0,1,39,6.676452524310263,13.5968665498736,12.344795222462098,11.164909348563423,Assam
2020-05-14,7,87,0,40,0,1,46,16.52682207480765,10.737365550798721,13.058412699312402,10.514247652017923,Assam
2020-05-15,3,90,1,41,0,1,48,40.89176726722867,10.64996109109562,13.019458106020664,10.327472372807305,Assam
2020-05-16,3,93,0,41,0,1,51,42.27819005316107,9.67509112693578,12.458200787359324,12.750689571262717,Assam
2020-05-17,8,101,1,42,0,1,58,16.799287007892804,14.868412120362231,11.008995344792448,13.309892179389136,Assam
2020-05-18,15,116,0,42,2,3,71,10.011537677670713,12.047104198266046,8.377081824410093,11.064582271461127,Assam
2020-05-19,42,158,0,42,0,3,113,4.486319219153513,6.158184154244774,7.1293793183184775,7.538630820251146,Assam
2020-05-20,31,189,7,49,0,3,137,7.738091119008912,4.887186087152728,6.253914680485952,6.494035246321189,Assam
2020-05-21,22,211,6,55,0,3,153,12.589958044719221,4.704165804143614,5.6945472866715825,5.886745922971184,Assam
2020-05-22,15,226,0,55,0,3,168,20.185754621262962,5.196435837517648,5.4643949143635115,6.6744496644279625,Assam
2020-05-23,121,347,2,57,0,3,287,3.233039646931343,4.405243244415696,3.931302466668333,5.010400698170454,Assam
2020-05-24,46,393,1,58,0,3,332,11.136251218012166,4.7342070444571975,3.9763588264199785,4.70249123508264,Assam
2020-05-25,156,549,5,63,0,3,483,4.146995765941962,3.6243357173753874,3.8956378849504714,3.903957145126155,Assam
2020-05-26,134,683,0,63,0,3,617,6.347605759408747,3.1336904956607614,3.77664012798234,3.6264334257521695,Assam
2020-05-27,101,784,25,88,0,3,693,10.051863806321832,4.251997193669011,3.6966416406712095,3.6274877029245496,Assam
2020-05-28,97,881,16,104,0,3,774,11.88436290479742,4.293272751876264,3.5662988390109827,4.033530804918514,Assam
2020-05-29,177,1058,22,126,0,3,929,7.5721521071879145,5.282834657065453,4.352335053260399,4.024336793816056,Assam
2020-05-30,159,1217,38,164,0,3,1050,9.90150279099622,5.999723884856987,4.2925614895153785,3.955673883007061,Assam
