State,District,Date,Confirmed,Active,Recovered,Deceased,NewConfirmed,NewDeceased,NewRecovered,NewDistrict,NewState
Karnataka,Chitradurga,2020-05-22,11,10,1,0,1.0,0.0,0.0,Chitradurga,Karnataka
Andhra Pradesh,Guntur,2020-05-22,426,90,328,8,0.0,0.0,0.0,Guntur,Andhra Pradesh
Tamil Nadu,Dindigul,2020-05-22,133,26,106,1,1.0,0.0,0.0,Dindigul,Tamil Nadu
Kerala,Kollam,2020-05-22,31,11,20,0,1.0,0.0,0.0,Kollam,Kerala
Maharashtra,Dhule,2020-05-22,97,36,52,9,2.0,0.0,5.0,Dhule,Maharashtra
Telangana,Jagtial,2020-05-22,4,2,2,0,0.0,0.0,0.0,Jagtial,Telangana
Haryana,Hisar,2020-05-22,9,6,3,0,0.0,0.0,0.0,Hisar,Haryana
West Bengal,Kolkata,2020-05-22,1570,818,576,176,21.0,4.0,8.0,Kolkata,West Bengal
Karnataka,Kolar,2020-05-22,11,11,0,0,0.0,0.0,0.0,Kolar,Karnataka
Haryana,Kurukshetra,2020-05-22,14,11,3,0,5.0,0.0,0.0,Kurukshetra,Haryana
Uttar Pradesh,Mainpuri,2020-05-22,24,14,8,2,0.0,0.0,0.0,Mainpuri,Uttar Pradesh
Maharashtra,Amravati,2020-05-22,145,63,68,14,5.0,0.0,2.0,Amravati,Maharashtra
Jammu and Kashmir,Srinagar,2020-05-22,175,70,99,6,2.0,0.0,2.0,Srinagar,Jammu and Kashmir
Rajasthan,Dausa,2020-05-22,41,15,26,0,2.0,0.0,1.0,Dausa,Rajasthan
Uttar Pradesh,Azamgarh,2020-05-22,31,21,9,1,0.0,0.0,0.0,Azamgarh,Uttar Pradesh
Tamil Nadu,Tirupathur,2020-05-22,30,4,26,0,0.0,0.0,0.0,Tiruppattur,Tamil Nadu
Assam,Lakhimpur,2020-05-22,4,3,1,0,1.0,0.0,0.0,Lakhimpur,Assam
Tamil Nadu,Erode,2020-05-22,71,1,69,1,1.0,0.0,0.0,Erode,Tamil Nadu
Bihar,Buxar,2020-05-22,100,44,56,0,25.0,0.0,0.0,Buxar,Bihar
Manipur,Senapati,2020-05-22,0,0,0,0,0.0,0.0,0.0,Senapati,Manipur
Arunachal Pradesh,Lohit,2020-05-22,1,0,1,0,0.0,0.0,0.0,Lohit,Arunachal Pradesh
Himachal Pradesh,Hamirpur,2020-05-22,60,55,4,1,14.0,0.0,0.0,Hamirpur,Himachal Pradesh
Himachal Pradesh,Una,2020-05-22,19,2,17,0,0.0,0.0,0.0,Una,Himachal Pradesh
Madhya Pradesh,Sheopur,2020-05-22,5,1,4,0,0.0,0.0,0.0,Sheopur,Madhya Pradesh
Karnataka,Chamarajanagara,2020-05-22,0,0,0,0,0.0,0.0,0.0,Chamrajnagar,Karnataka
Assam,Sonitpur,2020-05-22,14,14,0,0,6.0,0.0,0.0,Sonitpur,Assam
Dadra and Nagar Haveli,Dadra and Nagar Haveli,2020-05-22,1,0,1,0,0.0,0.0,0.0,Dadra and Nagar Haveli,Dadra and Nagar Haveli
Mizoram,Lawngtlai,2020-05-22,0,0,0,0,0.0,0.0,0.0,Lawangtlai,Mizoram
Uttar Pradesh,Deoria,2020-05-22,30,27,3,0,0.0,0.0,0.0,Deoria,Uttar Pradesh
Madhya Pradesh,Vidisha,2020-05-22,17,4,13,0,1.0,0.0,0.0,Vidisha,Madhya Pradesh
Manipur,Imphal East,2020-05-22,3,2,1,0,0.0,0.0,0.0,Imphal East,Manipur
Uttarakhand,Udham Singh Nagar,2020-05-22,31,26,5,0,2.0,0.0,0.0,Udham Singh Nagar,Uttarakhand
Bihar,Saharsa,2020-05-22,21,21,0,0,-1.0,0.0,0.0,Saharsa,Bihar
Tamil Nadu,Viluppuram,2020-05-22,323,25,296,2,0.0,0.0,2.0,Viluppuram,Tamil Nadu
West Bengal,Malda,2020-05-22,48,36,12,0,2.0,0.0,2.0,Maldah,West Bengal
Uttar Pradesh,Sonbhadra,2020-05-22,3,3,0,0,0.0,0.0,0.0,Sonbhadra,Uttar Pradesh
Manipur,Churachandpur,2020-05-22,16,16,0,0,0.0,0.0,0.0,Churachandpur,Manipur
West Bengal,Unknown,2020-05-22,11,11,0,0,0.0,0.0,0.0,Unknown,West Bengal
Jammu and Kashmir,Budgam,2020-05-22,64,27,35,2,1.0,0.0,5.0,Badgam,Jammu and Kashmir
Madhya Pradesh,Guna,2020-05-22,1,1,0,0,0.0,0.0,0.0,Guna,Madhya Pradesh
Uttar Pradesh,Moradabad,2020-05-22,173,40,122,11,0.0,0.0,0.0,Moradabad,Uttar Pradesh
Uttar Pradesh,Shrawasti,2020-05-22,28,22,5,1,0.0,0.0,0.0,Shravasti,Uttar Pradesh
Rajasthan,Bikaner,2020-05-22,72,32,37,3,1.0,0.0,0.0,Bikaner,Rajasthan
Rajasthan,Ganganagar,2020-05-22,1,1,0,0,0.0,0.0,0.0,Ganganagar,Rajasthan
Chandigarh,Chandigarh,2020-05-22,219,38,178,3,3.0,0.0,13.0,Chandigarh,Chandigarh
Assam,Unknown,2020-05-22,32,32,0,0,27.0,0.0,-6.0,Unknown,Assam
Madhya Pradesh,Mandla,2020-05-22,1,1,0,0,0.0,0.0,0.0,Mandla,Madhya Pradesh
Uttar Pradesh,Mau,2020-05-22,13,12,1,0,0.0,0.0,0.0,Mau,Uttar Pradesh
Kerala,Idukki,2020-05-22,25,2,23,0,0.0,0.0,0.0,Idukki,Kerala
Tamil Nadu,Kancheepuram,2020-05-22,246,95,150,1,13.0,0.0,21.0,Kancheepuram,Tamil Nadu
Madhya Pradesh,Shivpuri,2020-05-22,5,2,3,0,1.0,0.0,0.0,Shivpuri,Madhya Pradesh
Odisha,Nabarangapur,2020-05-22,0,0,0,0,0.0,0.0,0.0,Nabarangapur,Odisha
Madhya Pradesh,Dindori,2020-05-22,5,4,1,0,1.0,0.0,0.0,Dindori,Madhya Pradesh
Daman and Diu,Daman,2020-05-22,0,0,0,0,0.0,0.0,0.0,Daman,Daman and Diu
Madhya Pradesh,Jhabua,2020-05-22,11,9,1,1,0.0,0.0,0.0,Jhabua,Madhya Pradesh
Maharashtra,Jalna,2020-05-22,46,38,8,0,3.0,0.0,0.0,Jalna,Maharashtra
Karnataka,Bengaluru Urban,2020-05-22,263,124,130,9,5.0,0.0,6.0,Bangalore,Karnataka
Delhi,Shahdara,2020-05-22,48,48,0,0,0.0,0.0,0.0,Shahdara,Delhi
Delhi,South Delhi,2020-05-22,70,70,0,0,0.0,0.0,0.0,South Delhi,Delhi
Manipur,Jiribam,2020-05-22,0,0,0,0,0.0,0.0,0.0,Jiribam,Manipur
West Bengal,Paschim Medinipur,2020-05-22,26,7,19,0,0.0,0.0,0.0,Pashchim Medinipur,West Bengal
West Bengal,South 24 Parganas,2020-05-22,113,62,46,5,1.0,0.0,0.0,South 24 Parganas,West Bengal
Haryana,Gurugram,2020-05-22,250,117,131,2,11.0,2.0,0.0,Gurgaon,Haryana
Tamil Nadu,Nilgiris,2020-05-22,14,2,12,0,0.0,0.0,0.0,The Nilgiris,Tamil Nadu
Tamil Nadu,Tiruchirappalli,2020-05-22,72,6,66,0,4.0,0.0,0.0,Tiruchirappalli,Tamil Nadu
Delhi,Central Delhi,2020-05-22,184,184,0,0,0.0,0.0,0.0,Central Delhi,Delhi
Assam,Dima Hasao,2020-05-22,0,0,0,0,0.0,0.0,0.0,Dima Hasao,Assam
Uttar Pradesh,Amroha,2020-05-22,39,9,29,1,0.0,0.0,0.0,Amroha,Uttar Pradesh
Himachal Pradesh,Solan,2020-05-22,14,8,5,1,0.0,0.0,0.0,Solan,Himachal Pradesh
Rajasthan,Italians,2020-05-22,2,0,2,0,0.0,0.0,0.0,Italians,Rajasthan
Bihar,Kaimur,2020-05-22,45,13,32,0,1.0,0.0,0.0,Kaimur,Bihar
Odisha,Puri,2020-05-22,48,44,4,0,3.0,0.0,1.0,Puri,Odisha
Karnataka,Yadgir,2020-05-22,12,12,0,0,0.0,0.0,0.0,Yadgir,Karnataka
Tripura,Gomati,2020-05-22,2,1,1,0,0.0,0.0,0.0,Gomati,Tripura
Punjab,Jalandhar,2020-05-22,210,24,180,6,0.0,0.0,7.0,Jalandhar,Punjab
West Bengal,Kalimpong,2020-05-22,7,0,6,1,0.0,0.0,0.0,Kalimpong,West Bengal
Uttarakhand,Uttarkashi,2020-05-22,7,7,0,0,1.0,0.0,0.0,Uttarkashi,Uttarakhand
Tamil Nadu,Kanyakumari,2020-05-22,49,24,24,1,0.0,0.0,1.0,Kanniyakumari,Tamil Nadu
Nagaland,Kohima,2020-05-22,0,0,0,0,0.0,0.0,0.0,Kohima,Nagaland
Chhattisgarh,Durg,2020-05-22,10,0,10,0,0.0,0.0,0.0,Durg,Chhattisgarh
Mizoram,Saiha,2020-05-22,0,0,0,0,0.0,0.0,0.0,Saiha,Mizoram
Maharashtra,Jalgaon,2020-05-22,395,219,135,41,64.0,8.0,15.0,Jalgaon,Maharashtra
Nagaland,Kiphire,2020-05-22,0,0,0,0,0.0,0.0,0.0,Kiphire,Nagaland
Bihar,Sheikhpura,2020-05-22,41,41,0,0,4.0,0.0,0.0,Sheikhpura,Bihar
Jammu and Kashmir,Baramulla,2020-05-22,132,37,91,4,3.0,0.0,0.0,Baramulla,Jammu and Kashmir
Karnataka,Other State,2020-05-22,22,1,20,1,0.0,0.0,0.0,Other State,Karnataka
Tamil Nadu,Vellore,2020-05-22,39,10,28,1,3.0,0.0,0.0,Vellore,Tamil Nadu
Karnataka,Hassan,2020-05-22,81,81,0,0,14.0,0.0,0.0,Hassan,Karnataka
Rajasthan,Bhilwara,2020-05-22,99,54,43,2,7.0,0.0,0.0,Bhilwara,Rajasthan
Kerala,Kannur,2020-05-22,148,31,116,1,12.0,0.0,0.0,Kannur,Kerala
Madhya Pradesh,Sehore,2020-05-22,5,4,0,1,0.0,0.0,0.0,Sehore,Madhya Pradesh
Andhra Pradesh,Krishna,2020-05-22,396,101,280,15,0.0,0.0,0.0,Krishna,Andhra Pradesh
Assam,Goalpara,2020-05-22,6,2,4,0,0.0,0.0,0.0,Goalpara,Assam
Odisha,Sambalpur,2020-05-22,5,5,0,0,0.0,0.0,0.0,Sambalpur,Odisha
Odisha,Subarnapur,2020-05-22,0,0,0,0,0.0,0.0,0.0,Subarnapur,Odisha
Tamil Nadu,Krishnagiri,2020-05-22,22,4,18,0,1.0,0.0,0.0,Krishnagiri,Tamil Nadu
Karnataka,Vijayapura,2020-05-22,68,23,41,4,7.0,0.0,4.0,Bijapur,Karnataka
Nagaland,Dimapur,2020-05-22,0,0,0,0,0.0,0.0,0.0,Dimapur,Nagaland
Maharashtra,Kolhapur,2020-05-22,195,183,11,1,34.0,0.0,0.0,Kolhapur,Maharashtra
Bihar,Madhubani,2020-05-22,115,95,20,0,34.0,0.0,7.0,Madhubani,Bihar
Uttar Pradesh,Meerut,2020-05-22,343,126,196,21,0.0,0.0,0.0,Meerut,Uttar Pradesh
Haryana,Rohtak,2020-05-22,15,7,7,1,1.0,0.0,0.0,Rohtak,Haryana
Punjab,Moga,2020-05-22,59,0,59,0,0.0,0.0,0.0,Moga,Punjab
Rajasthan,Tonk,2020-05-22,156,13,142,1,0.0,0.0,0.0,Tonk,Rajasthan
Rajasthan,Sirohi,2020-05-22,96,90,6,0,18.0,0.0,1.0,Sirohi,Rajasthan
Tamil Nadu,Tirunelveli,2020-05-22,272,178,93,1,18.0,0.0,5.0,Tirunelveli,Tamil Nadu
Uttar Pradesh,Lucknow,2020-05-22,310,67,241,2,0.0,0.0,0.0,Lucknow,Uttar Pradesh
Haryana,Karnal,2020-05-22,23,11,11,1,2.0,0.0,0.0,Karnal,Haryana
Jammu and Kashmir,Reasi,2020-05-22,4,3,1,0,0.0,0.0,0.0,Reasi,Jammu and Kashmir
Jammu and Kashmir,Rajouri,2020-05-22,10,6,4,0,2.0,0.0,0.0,Rajouri,Jammu and Kashmir
Bihar,Gaya,2020-05-22,24,18,6,0,6.0,0.0,0.0,Gaya,Bihar
Maharashtra,Mumbai Suburban,2020-05-22,0,0,0,0,0.0,0.0,0.0,Mumbai Suburban,Maharashtra
Madhya Pradesh,Seoni,2020-05-22,2,2,0,0,1.0,0.0,0.0,Seoni,Madhya Pradesh
Andhra Pradesh,Y.S.R. Kadapa,2020-05-22,107,31,76,0,0.0,0.0,0.0,Y.S.R.,Andhra Pradesh
Assam,Morigaon,2020-05-22,6,0,6,0,0.0,0.0,0.0,Morigaon,Assam
Manipur,Pherzawl,2020-05-22,0,0,0,0,0.0,0.0,0.0,Pherzawl,Manipur
Delhi,North West Delhi,2020-05-22,32,31,0,1,0.0,0.0,0.0,North West Delhi,Delhi
Assam,Kamrup,2020-05-22,10,9,1,0,0.0,0.0,0.0,Kamrup,Assam
Uttarakhand,Dehradun,2020-05-22,54,24,29,1,7.0,0.0,1.0,Dehradun,Uttarakhand
Haryana,Fatehabad,2020-05-22,8,5,3,0,0.0,0.0,0.0,Fatehabad,Haryana
Odisha,Rayagada,2020-05-22,0,0,0,0,0.0,0.0,0.0,Rayagada,Odisha
Karnataka,Chikkamagaluru,2020-05-22,10,10,0,0,5.0,0.0,0.0,Chikmagalur,Karnataka
Manipur,Tamenglong,2020-05-22,0,0,0,0,0.0,0.0,0.0,Tamenglong,Manipur
Bihar,Purnia,2020-05-22,36,34,2,0,-2.0,0.0,0.0,Purnia,Bihar
Madhya Pradesh,Ujjain,2020-05-22,504,235,218,51,23.0,0.0,25.0,Ujjain,Madhya Pradesh
Tamil Nadu,Kallakurichi,2020-05-22,121,60,61,0,1.0,0.0,3.0,Kallakurichi,Tamil Nadu
Karnataka,Unknown,2020-05-22,2,2,0,0,2.0,0.0,-14.0,Unknown,Karnataka
Rajasthan,Bundi,2020-05-22,0,0,0,0,0.0,0.0,0.0,Bundi,Rajasthan
Puducherry,Mahe,2020-05-22,3,1,2,0,0.0,0.0,0.0,Mahe,Puducherry
Uttar Pradesh,Jhansi,2020-05-22,30,6,20,4,0.0,0.0,0.0,Jhansi,Uttar Pradesh
Uttar Pradesh,Mirzapur,2020-05-22,25,16,9,0,0.0,0.0,0.0,Mirzapur,Uttar Pradesh
Punjab,Patiala,2020-05-22,104,4,98,2,0.0,0.0,0.0,Patiala,Punjab
Telangana,Vikarabad,2020-05-22,37,21,15,1,0.0,0.0,0.0,Vikarabad,Telangana
Uttar Pradesh,Unnao,2020-05-22,16,12,4,0,0.0,0.0,0.0,Unnao,Uttar Pradesh
Delhi,South West Delhi,2020-05-22,42,42,0,0,0.0,0.0,0.0,South West Delhi,Delhi
Telangana,Suryapet,2020-05-22,83,59,24,0,0.0,0.0,0.0,Suryapet,Telangana
Kerala,Ernakulam,2020-05-22,30,6,23,1,0.0,0.0,0.0,Ernakulam,Kerala
Jammu and Kashmir,Samba,2020-05-22,20,13,7,0,4.0,0.0,1.0,Samba,Jammu and Kashmir
Arunachal Pradesh,Namsai,2020-05-22,0,0,0,0,0.0,0.0,0.0,Namsai,Arunachal Pradesh
Kerala,Kottayam,2020-05-22,30,8,22,0,2.0,0.0,0.0,Kottayam,Kerala
Odisha,Koraput,2020-05-22,1,0,1,0,0.0,0.0,0.0,Koraput,Odisha
Tamil Nadu,Virudhunagar,2020-05-22,95,52,43,0,26.0,0.0,3.0,Virudunagar,Tamil Nadu
Odisha,Malkangiri,2020-05-22,3,3,0,0,0.0,0.0,0.0,Malkangiri,Odisha
Rajasthan,Udaipur,2020-05-22,445,374,70,1,12.0,0.0,58.0,Udaipur,Rajasthan
Andhra Pradesh,Chittoor,2020-05-22,208,110,97,1,0.0,0.0,0.0,Chittoor,Andhra Pradesh
Uttar Pradesh,Baghpat,2020-05-22,27,7,20,0,0.0,0.0,0.0,Baghpat,Uttar Pradesh
Chhattisgarh,Rajnandgaon,2020-05-22,10,9,1,0,0.0,0.0,0.0,Rajnandgaon,Chhattisgarh
Maharashtra,Chandrapur,2020-05-22,15,11,4,0,0.0,0.0,0.0,Chandrapur,Maharashtra
Rajasthan,Banswara,2020-05-22,84,17,66,1,9.0,0.0,0.0,Banswara,Rajasthan
Assam,Karbi Anglong,2020-05-22,0,0,0,0,0.0,0.0,0.0,Karbi Anglong,Assam
Delhi,South East Delhi,2020-05-22,130,130,0,0,0.0,0.0,0.0,South East Delhi,Delhi
Manipur,Kakching,2020-05-22,0,0,0,0,0.0,0.0,0.0,Kakching,Manipur
Uttar Pradesh,Gorakhpur,2020-05-22,29,23,3,3,0.0,0.0,0.0,Gorakhpur,Uttar Pradesh
Uttar Pradesh,Bareilly,2020-05-22,26,15,10,1,0.0,0.0,0.0,Bareilly,Uttar Pradesh
Arunachal Pradesh,Anjaw,2020-05-22,0,0,0,0,0.0,0.0,0.0,Anjaw,Arunachal Pradesh
Nagaland,Tuensang,2020-05-22,0,0,0,0,0.0,0.0,0.0,Tuensang,Nagaland
Bihar,Khagaria,2020-05-22,96,86,8,2,25.0,1.0,8.0,Khagaria,Bihar
Uttar Pradesh,Balrampur,2020-05-22,32,31,1,0,0.0,0.0,0.0,Balrampur,Uttar Pradesh
Uttar Pradesh,Ballia,2020-05-22,13,13,0,0,0.0,0.0,0.0,Ballia,Uttar Pradesh
Punjab,Hoshiarpur,2020-05-22,102,9,88,5,0.0,0.0,0.0,Hoshiarpur,Punjab
Odisha,Nuapada,2020-05-22,0,0,0,0,0.0,0.0,0.0,Nuapada,Odisha
Haryana,Nuh,2020-05-22,65,5,60,0,0.0,0.0,0.0,Mewat,Haryana
Manipur,Noney,2020-05-22,0,0,0,0,0.0,0.0,0.0,Noney,Manipur
Meghalaya,South Garo Hills,2020-05-22,0,0,0,0,0.0,0.0,0.0,South Garo Hills,Meghalaya
Tamil Nadu,Other State,2020-05-22,1,0,0,1,0.0,0.0,0.0,Other State,Tamil Nadu
Maharashtra,Unknown,2020-05-22,0,-857,857,0,0.0,0.0,-551.0,Unknown,Maharashtra
Uttar Pradesh,Agra,2020-05-22,845,142,675,28,0.0,0.0,0.0,Agra,Uttar Pradesh
Telangana,Yadadri Bhuvanagiri,2020-05-22,0,0,0,0,0.0,0.0,0.0,Yadadri Bhuvanagiri,Telangana
Gujarat,Ahmedabad,2020-05-22,9724,5421,3658,645,275.0,26.0,328.0,Ahmadabad,Gujarat
Odisha,Balasore,2020-05-22,127,85,42,0,5.0,0.0,0.0,Baleshwar,Odisha
Uttar Pradesh,Hathras,2020-05-22,20,2,18,0,0.0,0.0,0.0,Hathras,Uttar Pradesh
Punjab,Fatehgarh Sahib,2020-05-22,57,1,56,0,1.0,0.0,2.0,Fatehgarh Sahib,Punjab
Bihar,Patna,2020-05-22,186,132,52,2,18.0,0.0,6.0,Patna,Bihar
Chhattisgarh,Mahasamund,2020-05-22,0,0,0,0,0.0,0.0,0.0,Mahasamund,Chhattisgarh
Bihar,East Champaran,2020-05-22,56,44,11,1,26.0,0.0,2.0,Purba Champaran,Bihar
Madhya Pradesh,Damoh,2020-05-22,6,6,0,0,0.0,0.0,0.0,Damoh,Madhya Pradesh
Jharkhand,Garhwa,2020-05-22,47,44,3,0,0.0,0.0,0.0,Garhwa,Jharkhand
Bihar,Muzaffarpur,2020-05-22,32,21,11,0,2.0,0.0,5.0,Muzaffarpur,Bihar
Telangana,Kamareddy,2020-05-22,12,4,8,0,0.0,0.0,0.0,Kamareddy,Telangana
Madhya Pradesh,Agar Malwa,2020-05-22,13,0,12,1,0.0,0.0,0.0,Agar Malwa,Madhya Pradesh
Gujarat,Jamnagar,2020-05-22,46,18,26,2,0.0,0.0,1.0,Jamnagar,Gujarat
Arunachal Pradesh,Lepa Rada,2020-05-22,0,0,0,0,0.0,0.0,0.0,Lepa Rada,Arunachal Pradesh
Telangana,Nirmal,2020-05-22,20,7,13,0,0.0,0.0,0.0,Nirmal,Telangana
Karnataka,Bidar,2020-05-22,76,53,21,2,9.0,0.0,0.0,Bidar,Karnataka
Madhya Pradesh,Khargone,2020-05-22,114,19,87,8,0.0,0.0,0.0,West Nimar,Madhya Pradesh
Assam,Biswanath,2020-05-22,2,2,0,0,0.0,0.0,0.0,Biswanath,Assam
Uttar Pradesh,Mahoba,2020-05-22,3,0,2,1,0.0,0.0,0.0,Mahoba,Uttar Pradesh
Odisha,Nayagarh,2020-05-22,27,26,1,0,6.0,0.0,0.0,Nayagarh,Odisha
Uttar Pradesh,Etawah,2020-05-22,20,18,2,0,0.0,0.0,0.0,Etawah,Uttar Pradesh
Rajasthan,Pali,2020-05-22,257,193,59,5,30.0,1.0,14.0,Pali,Rajasthan
Uttarakhand,Pithoragarh,2020-05-22,0,0,0,0,0.0,0.0,0.0,Pithoragarh,Uttarakhand
Nagaland,Mokokchung,2020-05-22,0,0,0,0,0.0,0.0,0.0,Mokokchung,Nagaland
West Bengal,Paschim Bardhaman,2020-05-22,20,8,10,2,0.0,0.0,0.0,Barddhaman,West Bengal
Uttar Pradesh,Prayagraj,2020-05-22,58,39,16,3,0.0,0.0,0.0,Allahabad,Uttar Pradesh
Tripura,South Tripura,2020-05-22,0,0,0,0,0.0,0.0,0.0,South Tripura,Tripura
Punjab,Ferozepur,2020-05-22,44,0,43,1,0.0,0.0,0.0,Firozpur,Punjab
Jharkhand,Palamu,2020-05-22,15,0,15,0,0.0,0.0,0.0,Palamu,Jharkhand
Chhattisgarh,Bastar,2020-05-22,0,0,0,0,0.0,0.0,0.0,Bastar,Chhattisgarh
Telangana,Komaram Bheem,2020-05-22,7,5,2,0,0.0,0.0,0.0,Komaram Bheem,Telangana
Meghalaya,West Jaintia Hills,2020-05-22,0,0,0,0,0.0,0.0,0.0,West Jaintia Hills,Meghalaya
Jharkhand,Unknown,2020-05-22,15,15,0,0,15.0,0.0,-2.0,Unknown,Jharkhand
Arunachal Pradesh,East Siang,2020-05-22,0,0,0,0,0.0,0.0,0.0,East Siang,Arunachal Pradesh
Karnataka,Bengaluru Rural,2020-05-22,11,5,6,0,5.0,0.0,0.0,Bangalore Rural,Karnataka
Meghalaya,West Garo Hills,2020-05-22,1,1,0,0,0.0,0.0,0.0,West Garo Hills,Meghalaya
Meghalaya,East Garo Hills,2020-05-22,0,0,0,0,0.0,0.0,0.0,East Garo Hills,Meghalaya
Assam,Barpeta,2020-05-22,0,0,0,0,0.0,0.0,0.0,Barpeta,Assam
Jharkhand,Jamtara,2020-05-22,2,0,2,0,0.0,0.0,0.0,Jamtara,Jharkhand
Andhra Pradesh,Visakhapatnam,2020-05-22,81,33,47,1,0.0,0.0,0.0,Visakhapatnam,Andhra Pradesh
Madhya Pradesh,Alirajpur,2020-05-22,3,0,3,0,0.0,0.0,0.0,Alirajpur,Madhya Pradesh
Tamil Nadu,Tenkasi,2020-05-22,83,32,51,0,0.0,0.0,1.0,Tenkasi,Tamil Nadu
Punjab,Fazilka,2020-05-22,44,3,41,0,0.0,0.0,0.0,Fazilka,Punjab
Assam,Other State,2020-05-22,1,0,1,0,0.0,0.0,0.0,Other State,Assam
Karnataka,Belagavi,2020-05-22,126,68,57,1,1.0,0.0,1.0,Belgaum,Karnataka
Gujarat,Dang,2020-05-22,2,0,2,0,0.0,0.0,0.0,Dang,Gujarat
Uttarakhand,Rudraprayag,2020-05-22,0,0,0,0,0.0,0.0,0.0,Rudraprayag,Uttarakhand
Odisha,Deogarh,2020-05-22,2,1,1,0,0.0,0.0,0.0,Debagarh,Odisha
Chhattisgarh,Koriya,2020-05-22,1,1,0,0,0.0,0.0,0.0,Koriya,Chhattisgarh
Haryana,Italians,2020-05-22,14,0,14,0,0.0,0.0,0.0,Italians,Haryana
Punjab,Shahid Bhagat Singh Nagar,2020-05-22,105,6,98,1,0.0,0.0,0.0,Shahid Bhagat Singh Nagar,Punjab
Tamil Nadu,Perambalur,2020-05-22,139,6,133,0,0.0,0.0,20.0,Perambalur,Tamil Nadu
Chhattisgarh,Bijapur,2020-05-22,0,0,0,0,0.0,0.0,0.0,Bijapur,Chhattisgarh
Arunachal Pradesh,Upper Dibang Valley,2020-05-22,0,0,0,0,0.0,0.0,0.0,Upper Dibang Valley,Arunachal Pradesh
Madhya Pradesh,Khandwa,2020-05-22,208,70,128,10,0.0,0.0,47.0,East Nimar,Madhya Pradesh
Uttar Pradesh,Firozabad,2020-05-22,204,14,184,6,0.0,0.0,0.0,Firozabad,Uttar Pradesh
Maharashtra,Parbhani,2020-05-22,22,20,1,1,4.0,0.0,0.0,Parbhani,Maharashtra
Gujarat,Kheda,2020-05-22,57,26,28,3,3.0,1.0,2.0,Kheda,Gujarat
Rajasthan,Jhunjhunu,2020-05-22,77,28,49,0,6.0,0.0,0.0,Jhunjhunun,Rajasthan
Odisha,Mayurbhanj,2020-05-22,14,6,8,0,0.0,0.0,0.0,Mayurbhanj,Odisha
Himachal Pradesh,Kullu,2020-05-22,1,1,0,0,0.0,0.0,0.0,Kullu,Himachal Pradesh
Gujarat,Surendranagar,2020-05-22,21,18,3,0,5.0,0.0,0.0,Surendranagar,Gujarat
Madhya Pradesh,Katni,2020-05-22,0,0,0,0,0.0,0.0,0.0,Katni,Madhya Pradesh
Maharashtra,Yavatmal,2020-05-22,113,22,91,0,2.0,0.0,2.0,Yavatmal,Maharashtra
Telangana,Nalgonda,2020-05-22,17,5,12,0,0.0,0.0,0.0,Nalgonda,Telangana
Uttar Pradesh,Chitrakoot,2020-05-22,19,10,8,1,0.0,0.0,0.0,Chitrakoot,Uttar Pradesh
Assam,Majuli,2020-05-22,0,0,0,0,0.0,0.0,0.0,Majuli,Assam
West Bengal,Cooch Behar,2020-05-22,0,0,0,0,0.0,0.0,0.0,Koch Bihar,West Bengal
Bihar,Sheohar,2020-05-22,6,4,2,0,1.0,0.0,-1.0,Sheohar,Bihar
Jammu and Kashmir,Ganderbal,2020-05-22,27,12,15,0,0.0,0.0,0.0,Ganderbal,Jammu and Kashmir
Uttar Pradesh,Sambhal,2020-05-22,57,36,21,0,0.0,0.0,0.0,Sambhal,Uttar Pradesh
Tamil Nadu,Thanjavur,2020-05-22,80,14,66,0,0.0,0.0,0.0,Thanjavur,Tamil Nadu
Arunachal Pradesh,Tirap,2020-05-22,0,0,0,0,0.0,0.0,0.0,Tirap,Arunachal Pradesh
Madhya Pradesh,Niwari,2020-05-22,0,0,0,0,0.0,0.0,0.0,Nivari,Madhya Pradesh
Madhya Pradesh,Mandsaur,2020-05-22,83,37,40,6,1.0,0.0,2.0,Mandsaur,Madhya Pradesh
Gujarat,Dahod,2020-05-22,32,14,18,0,0.0,0.0,0.0,Dahod,Gujarat
Chhattisgarh,Narayanpur,2020-05-22,0,0,0,0,0.0,0.0,0.0,Narayanpur,Chhattisgarh
Uttar Pradesh,Lakhimpur Kheri,2020-05-22,41,34,7,0,0.0,0.0,0.0,Lakhimpur Kheri,Uttar Pradesh
Odisha,Angul,2020-05-22,19,4,15,0,0.0,0.0,15.0,Anugul,Odisha
Madhya Pradesh,Umaria,2020-05-22,2,2,0,0,1.0,0.0,0.0,Umaria,Madhya Pradesh
Arunachal Pradesh,Tawang,2020-05-22,0,0,0,0,0.0,0.0,0.0,Tawang,Arunachal Pradesh
Rajasthan,Jhalawar,2020-05-22,52,5,47,0,0.0,0.0,0.0,Jhalawar,Rajasthan
Maharashtra,Bhandara,2020-05-22,9,8,1,0,0.0,0.0,0.0,Bhandara,Maharashtra
Jharkhand,Ranchi,2020-05-22,112,19,91,2,0.0,0.0,0.0,Ranchi,Jharkhand
Telangana,Wanaparthy,2020-05-22,0,0,0,0,0.0,0.0,0.0,Wanaparthy,Telangana
Assam,Kamrup Metropolitan,2020-05-22,81,74,4,3,0.0,0.0,2.0,Kamrup Metropolitan,Assam
Maharashtra,Osmanabad,2020-05-22,26,22,4,0,7.0,0.0,0.0,Osmanabad,Maharashtra
Bihar,Nawada,2020-05-22,50,46,4,0,9.0,0.0,0.0,Nawada,Bihar
